freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	cycle number	
5.0112232E+001	8.2990496E+007	1.1104800E+007	8.3730152E+007	-7.6213684E+000	8.100000000000000E+001
3.9808899E+001	8.3610936E+007	8.8941960E+006	8.4082672E+007	-6.0720606E+000	8.100000000000000E+001
3.1629576E+001	8.2993512E+007	4.7608060E+006	8.3129952E+007	-3.2830935E+000	8.100000000000000E+001
2.5120600E+001	8.1948856E+007	5.3118490E+006	8.2120832E+007	-3.7086711E+000	8.100000000000000E+001
1.9955261E+001	8.1875384E+007	3.9871843E+006	8.1972408E+007	-2.7879992E+000	8.100000000000000E+001
1.5846863E+001	8.4072856E+007	3.3238385E+006	8.4138536E+007	-2.2640219E+000	8.100000000000000E+001
1.2587234E+001	8.2004056E+007	3.4826665E+006	8.2077976E+007	-2.4318583E+000	8.100000000000000E+001
9.9968157E+000	8.2198224E+007	2.4673383E+006	8.2235248E+007	-1.7193270E+000	8.100000000000000E+001
7.9395618E+000	8.2106776E+007	1.7000086E+006	8.2124376E+007	-1.1861311E+000	8.100000000000000E+001
6.3131294E+000	8.1680192E+007	1.4077039E+006	8.1692320E+007	-9.8735702E-001	8.100000000000000E+001
5.0128322E+000	8.1952416E+007	1.4224486E+006	8.1964760E+007	-9.9438334E-001	8.100000000000000E+001
3.9819028E+000	8.1033216E+007	7.0667556E+005	8.1036296E+007	-4.9965316E-001	8.100000000000000E+001
3.1603944E+000	8.1507624E+007	9.4181044E+005	8.1513064E+007	-6.6201615E-001	8.100000000000000E+001
2.5108454E+000	8.0509832E+007	1.2742169E+006	8.0519912E+007	-9.0673590E-001	8.100000000000000E+001
1.9955261E+000	8.0217816E+007	3.9539766E+005	8.0218792E+007	-2.8241149E-001	8.100000000000000E+001
1.5840454E+000	7.9866856E+007	7.6980275E+005	7.9870568E+007	-5.5223256E-001	8.100000000000000E+001
1.2595726E+000	7.9134120E+007	7.9177556E+005	7.9138080E+007	-5.7325321E-001	8.100000000000000E+001
1.0004489E+000	7.8890872E+007	4.1691784E+005	7.8891976E+007	-3.0279052E-001	8.100000000000000E+001
1.0000193E+006	2.4677148E+004	6.5963156E+004	7.0427977E+004	-6.9488922E+001	8.200000000000000E+001
7.9432600E+005	3.6142145E+004	7.1283609E+004	7.9922508E+004	-6.3114124E+001	8.200000000000000E+001
6.3095688E+005	4.6508797E+004	7.5296813E+004	8.8502422E+004	-5.8297501E+001	8.200000000000000E+001
5.0119131E+005	5.6712586E+004	7.9361828E+004	9.7542898E+004	-5.4450100E+001	8.200000000000000E+001
3.9810538E+005	6.4538859E+004	8.4338625E+004	1.0619919E+005	-5.2575520E+001	8.200000000000000E+001
3.1623041E+005	7.1197141E+004	9.1149094E+004	1.1565980E+005	-5.2006374E+001	8.200000000000000E+001
2.5119134E+005	7.6744094E+004	1.0066037E+005	1.2657870E+005	-5.2677876E+001	8.200000000000000E+001
1.9952144E+005	8.1918891E+004	1.1454900E+005	1.4082677E+005	-5.4429817E+001	8.200000000000000E+001
1.5848630E+005	8.7403961E+004	1.3281097E+005	1.5899122E+005	-5.6650768E+001	8.200000000000000E+001
1.2588864E+005	9.2937203E+004	1.5650520E+005	1.8201978E+005	-5.9296963E+001	8.200000000000000E+001
1.0001951E+005	9.8308703E+004	1.8751366E+005	2.1172145E+005	-6.2333107E+001	8.200000000000000E+001
7.9433578E+004	1.0537282E+005	2.2582794E+005	2.4920211E+005	-6.4985931E+001	8.200000000000000E+001
6.3095688E+004	1.1348568E+005	2.7452175E+005	2.9705419E+005	-6.7540085E+001	8.200000000000000E+001
5.0117172E+004	1.2377486E+005	3.3509109E+005	3.5722019E+005	-6.9726944E+001	8.200000000000000E+001
3.9814441E+004	1.3730484E+005	4.0874675E+005	4.3119197E+005	-7.1431946E+001	8.200000000000000E+001
3.1621082E+004	1.1243848E+005	5.2862581E+005	5.4045138E+005	-7.7992165E+001	8.200000000000000E+001
2.5117180E+004	1.2338686E+005	6.6132075E+005	6.7273281E+005	-7.9431473E+001	8.200000000000000E+001
1.9951164E+004	1.3582316E+005	8.2084463E+005	8.3200588E+005	-8.0604538E+001	8.200000000000000E+001
1.5849604E+004	1.5815072E+005	1.0279371E+006	1.0400319E+006	-8.1253479E+001	8.200000000000000E+001
1.2587890E+004	1.8708802E+005	1.2725990E+006	1.2862776E+006	-8.1636711E+001	8.200000000000000E+001
1.0019525E+004	2.3808831E+005	1.5949504E+006	1.6126230E+006	-8.1509789E+001	8.200000000000000E+001
8.0808101E+003	3.0396266E+005	1.9572488E+006	1.9807110E+006	-8.1172424E+001	8.200000000000000E+001
6.4205449E+003	3.9575934E+005	2.4339453E+006	2.4659105E+006	-8.0764534E+001	8.200000000000000E+001
5.0116030E+003	5.4495806E+005	3.0401735E+006	3.0886298E+006	-7.9837524E+001	8.200000000000000E+001
3.9812698E+003	1.2490124E+006	5.4772755E+006	5.6178805E+006	-7.7154190E+001	8.200000000000000E+001
3.1630396E+003	1.7622976E+006	6.6963620E+006	6.9243740E+006	-7.5255661E+001	8.200000000000000E+001
2.5124102E+003	2.5111425E+006	8.1302830E+006	8.5092500E+006	-7.2836021E+001	8.200000000000000E+001
1.9956379E+003	3.5512195E+006	9.7286750E+006	1.0356557E+007	-6.9946602E+001	8.200000000000000E+001
1.5844926E+003	4.8792255E+006	1.1426011E+007	1.2424193E+007	-6.6876167E+001	8.200000000000000E+001
1.2587904E+003	6.5522165E+006	1.3165449E+007	1.4705801E+007	-6.3541264E+001	8.200000000000000E+001
9.9968164E+002	8.5873220E+006	1.4909684E+007	1.7205836E+007	-6.0059952E+001	8.200000000000000E+001
7.9423932E+002	1.0881493E+007	1.6617039E+007	1.9862852E+007	-5.6781635E+001	8.200000000000000E+001
6.3100977E+002	1.3456526E+007	1.8433190E+007	2.2822370E+007	-5.3869953E+001	8.200000000000000E+001
5.0112231E+002	1.6310746E+007	2.0623108E+007	2.6293592E+007	-5.1659649E+001	8.200000000000000E+001
3.9808899E+002	1.9834490E+007	2.2682758E+007	3.0131620E+007	-4.8832569E+001	8.200000000000000E+001
3.1631589E+002	2.3856470E+007	2.4451488E+007	3.4161476E+007	-4.5705685E+001	8.200000000000000E+001
2.5120601E+002	4.6849960E+007	3.5878036E+007	5.9009764E+007	-3.7445152E+001	8.200000000000000E+001
1.9955261E+002	5.4322224E+007	3.2692082E+007	6.3400916E+007	-3.1040279E+001	8.200000000000000E+001
1.5852898E+002	6.0671608E+007	2.7470474E+007	6.6600832E+007	-2.4359739E+001	8.200000000000000E+001
1.2592673E+002	6.5322972E+007	2.2699052E+007	6.9154448E+007	-1.9161808E+001	8.200000000000000E+001
9.9968163E+001	6.8379416E+007	1.6917506E+007	7.0441088E+007	-1.3896298E+001	8.200000000000000E+001
7.9415733E+001	6.8693256E+007	1.1717664E+007	6.9685488E+007	-9.6803141E+000	8.200000000000000E+001
6.3082275E+001	4.7946340E+007	1.2821958E+007	4.9631180E+007	-1.4971872E+001	8.200000000000000E+001
5.0112232E+001	6.7633080E+007	5.0928680E+006	6.7824560E+007	-4.3063273E+000	8.200000000000000E+001
3.9808899E+001	6.6412456E+007	3.3812348E+006	6.6498476E+007	-2.9145639E+000	8.200000000000000E+001
3.1629576E+001	6.7034660E+007	1.7745776E+006	6.7058144E+007	-1.5164106E+000	8.200000000000000E+001
2.5120600E+001	6.4839704E+007	1.5137959E+006	6.4857372E+007	-1.3374269E+000	8.200000000000000E+001
1.9955261E+001	6.4825380E+007	1.1817436E+006	6.4836152E+007	-1.0443660E+000	8.200000000000000E+001
1.5846863E+001	6.4192520E+007	5.0342581E+005	6.4194496E+007	-4.4932932E-001	8.200000000000000E+001
1.2587234E+001	6.3641324E+007	7.6549331E+005	6.3645928E+007	-6.8913436E-001	8.200000000000000E+001
9.9968157E+000	6.3101220E+007	1.7720273E+005	6.3101468E+007	-1.6089930E-001	8.200000000000000E+001
7.9395618E+000	6.2873076E+007	1.2373285E+005	6.2873196E+007	-1.1275671E-001	8.200000000000000E+001
6.3131294E+000	6.2997716E+007	3.3229088E+005	6.2998592E+007	-3.0221236E-001	8.200000000000000E+001
5.0128322E+000	6.2504200E+007	-1.3192183E+005	6.2504340E+007	1.2092871E-001	8.200000000000000E+001
3.9819028E+000	6.2635772E+007	8.0649141E+004	6.2635824E+007	-7.3773384E-002	8.200000000000000E+001
3.1603944E+000	6.2395996E+007	5.3138031E+004	6.2396020E+007	-4.8794545E-002	8.200000000000000E+001
2.5108454E+000	6.2765956E+007	2.9102759E+005	6.2766632E+007	-2.6566204E-001	8.200000000000000E+001
1.9955261E+000	6.3422172E+007	2.3895256E+005	6.3422624E+007	-2.1586944E-001	8.200000000000000E+001
1.5840454E+000	6.2941592E+007	3.2545131E+004	6.2941600E+007	-2.9625855E-002	8.200000000000000E+001
1.2595726E+000	6.2112664E+007	1.7146209E+005	6.2112900E+007	-1.5816468E-001	8.200000000000000E+001
1.0004489E+000	6.2500104E+007	1.5725500E+005	6.2500300E+007	-1.4416023E-001	8.200000000000000E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	0.0000000E+000	8.300000000000000E+001
1.0000193E+006	2.4571469E+004	6.5533348E+004	6.9988406E+004	-6.9446663E+001	8.300000000000000E+001
7.9432600E+005	3.6392305E+004	7.0928414E+004	7.9719758E+004	-6.2838322E+001	8.300000000000000E+001
6.3095688E+005	4.7204305E+004	7.4497898E+004	8.8194008E+004	-5.7640316E+001	8.300000000000000E+001
5.0119131E+005	5.6427418E+004	7.8019234E+004	9.6286313E+004	-5.4123661E+001	8.300000000000000E+001
3.9810538E+005	6.4969957E+004	8.2748469E+004	1.0520648E+005	-5.1862770E+001	8.300000000000000E+001
3.1623041E+005	7.1570063E+004	8.9370859E+004	1.1449639E+005	-5.1311520E+001	8.300000000000000E+001
2.5119134E+005	7.7039680E+004	9.8536867E+004	1.2507848E+005	-5.1980419E+001	8.300000000000000E+001
1.9952144E+005	8.2414508E+004	1.1215470E+005	1.3917913E+005	-5.3690483E+001	8.300000000000000E+001
1.5848630E+005	8.7475711E+004	1.2942742E+005	1.5621606E+005	-5.5946541E+001	8.300000000000000E+001
1.2588864E+005	9.2912641E+004	1.5263697E+005	1.7869192E+005	-5.8670437E+001	8.300000000000000E+001
1.0001951E+005	9.8361547E+004	1.8217736E+005	2.0703522E+005	-6.1634418E+001	8.300000000000000E+001
7.9433578E+004	1.0490368E+005	2.1955550E+005	2.4332981E+005	-6.4461517E+001	8.300000000000000E+001
6.3095688E+004	1.1297601E+005	2.6645622E+005	2.8941750E+005	-6.7023315E+001	8.300000000000000E+001
5.0117172E+004	1.2391327E+005	3.2512788E+005	3.4794056E+005	-6.9137077E+001	8.300000000000000E+001
3.9814441E+004	1.3594428E+005	3.9747728E+005	4.2008219E+005	-7.1118401E+001	8.300000000000000E+001
3.1621082E+004	1.1262959E+005	5.1289081E+005	5.2511181E+005	-7.7614578E+001	8.300000000000000E+001
2.5117180E+004	1.2366959E+005	6.4047644E+005	6.5230688E+005	-7.9071259E+001	8.300000000000000E+001
1.9951164E+004	1.3723372E+005	7.9453056E+005	8.0629519E+005	-8.0200386E+001	8.300000000000000E+001
1.5849604E+004	1.5856120E+005	9.9399244E+005	1.0065598E+006	-8.0936569E+001	8.300000000000000E+001
1.2587890E+004	1.8645645E+005	1.2330820E+006	1.2470995E+006	-8.1401344E+001	8.300000000000000E+001
1.0019525E+004	2.4049577E+005	1.5461450E+006	1.5647373E+006	-8.1158752E+001	8.300000000000000E+001
8.0808101E+003	2.9945656E+005	1.8982213E+006	1.9216966E+006	-8.1035103E+001	8.300000000000000E+001
6.4205449E+003	3.9995225E+005	2.3452370E+006	2.3790963E+006	-8.0321991E+001	8.300000000000000E+001
5.0116030E+003	5.4333625E+005	2.9360140E+006	2.9858655E+006	-7.9515503E+001	8.300000000000000E+001
3.9812698E+003	1.2518550E+006	5.2567515E+006	5.4037560E+006	-7.6604950E+001	8.300000000000000E+001
3.1630396E+003	1.7720363E+006	6.4230070E+006	6.6629670E+006	-7.4576408E+001	8.300000000000000E+001
2.5124102E+003	2.5180843E+006	7.7739890E+006	8.1716370E+006	-7.2052269E+001	8.300000000000000E+001
1.9956379E+003	3.5464338E+006	9.2811130E+006	9.9356050E+006	-6.9087494E+001	8.300000000000000E+001
1.5844926E+003	4.8947370E+006	1.0895632E+007	1.1944591E+007	-6.5808548E+001	8.300000000000000E+001
1.2587904E+003	6.6111040E+006	1.2464821E+007	1.4109517E+007	-6.2059372E+001	8.300000000000000E+001
9.9968164E+002	8.6063970E+006	1.4052889E+007	1.6478888E+007	-5.8515488E+001	8.300000000000000E+001
7.9423932E+002	1.0852037E+007	1.5635153E+007	1.9032202E+007	-5.5236282E+001	8.300000000000000E+001
6.3100977E+002	1.3425805E+007	1.7144298E+007	2.1775656E+007	-5.1935287E+001	8.300000000000000E+001
5.0112231E+002	1.6274035E+007	1.8643900E+007	2.4747510E+007	-4.8882687E+001	8.300000000000000E+001
3.9808899E+002	1.9665708E+007	2.0167394E+007	2.8168490E+007	-4.5721588E+001	8.300000000000000E+001
3.1631589E+002	2.3442654E+007	2.1330992E+007	3.1694940E+007	-4.2299759E+001	8.300000000000000E+001
2.5120601E+002	2.7791476E+007	2.1962596E+007	3.5422052E+007	-3.8318039E+001	8.300000000000000E+001
1.9955261E+002	3.2322656E+007	2.1597640E+007	3.8874312E+007	-3.3750408E+001	8.300000000000000E+001
1.5852898E+002	5.4472524E+007	2.0467024E+007	5.8190676E+007	-2.0592764E+001	8.300000000000000E+001
1.2592673E+002	5.6662416E+007	1.5400537E+007	5.8718020E+007	-1.5205367E+001	8.300000000000000E+001
9.9968163E+001	5.8589880E+007	1.0588638E+007	5.9539008E+007	-1.0244187E+001	8.300000000000000E+001
7.9415733E+001	5.8176228E+007	6.9169715E+006	5.8585988E+007	-6.7804580E+000	8.300000000000000E+001
6.3082275E+001	4.8402000E+007	4.2670330E+006	4.8589724E+007	-5.0380678E+000	8.300000000000000E+001
5.0112232E+001	5.6811568E+007	2.2145230E+006	5.6854712E+007	-2.2322674E+000	8.300000000000000E+001
3.9808899E+001	5.5617352E+007	9.2973125E+005	5.5625124E+007	-9.5769954E-001	8.300000000000000E+001
3.1629576E+001	5.3894788E+007	8.6043650E+005	5.3901656E+007	-9.1465604E-001	8.300000000000000E+001
2.5120600E+001	5.3744864E+007	-1.8801834E+005	5.3745192E+007	2.0043989E-001	8.300000000000000E+001
1.9955261E+001	5.2989172E+007	-2.0561280E+005	5.2989572E+007	2.2232252E-001	8.300000000000000E+001
1.5846863E+001	5.2398240E+007	-5.7195075E+005	5.2401360E+007	6.2538481E-001	8.300000000000000E+001
1.2587234E+001	5.2452424E+007	-2.3606166E+005	5.2452956E+007	2.5785738E-001	8.300000000000000E+001
9.9968157E+000	5.2384708E+007	-4.1545294E+005	5.2386356E+007	4.5439216E-001	8.300000000000000E+001
7.9395618E+000	5.2090760E+007	-4.0966341E+005	5.2092372E+007	4.5058855E-001	8.300000000000000E+001
6.3131294E+000	5.1704488E+007	-2.9481256E+005	5.1705328E+007	3.2668987E-001	8.300000000000000E+001
5.0128322E+000	5.1312788E+007	-2.8948291E+005	5.1313604E+007	3.2323274E-001	8.300000000000000E+001
3.9819028E+000	5.1534024E+007	-1.6416136E+005	5.1534284E+007	1.8251480E-001	8.300000000000000E+001
3.1603944E+000	5.1338416E+007	-3.5175966E+005	5.1339620E+007	3.9257208E-001	8.300000000000000E+001
2.5108454E+000	5.0710960E+007	-1.1023592E+005	5.0711080E+007	1.2454986E-001	8.300000000000000E+001
1.9955261E+000	5.0108144E+007	-2.5819519E+005	5.0108808E+007	2.9522875E-001	8.300000000000000E+001
1.5840454E+000	4.9718736E+007	-1.9552336E+005	4.9719120E+007	2.2531959E-001	8.300000000000000E+001
1.2595726E+000	4.9885324E+007	-9.3038211E+004	4.9885412E+007	1.0685889E-001	8.300000000000000E+001
1.0004489E+000	4.9809328E+007	-9.0097617E+004	4.9809408E+007	1.0363938E-001	8.300000000000000E+001
1.0000193E+006	2.4334324E+004	6.3726184E+004	6.8214266E+004	-6.9100266E+001	8.400000000000000E+001
7.9432600E+005	3.6387258E+004	7.0423703E+004	7.9268727E+004	-6.2675030E+001	8.400000000000000E+001
6.3095688E+005	4.7328637E+004	7.3600266E+004	8.7504281E+004	-5.7256962E+001	8.400000000000000E+001
5.0119131E+005	5.6757246E+004	7.7156258E+004	9.5783469E+004	-5.3661270E+001	8.400000000000000E+001
3.9810538E+005	6.4970621E+004	8.1859109E+004	1.0450883E+005	-5.1561378E+001	8.400000000000000E+001
3.1623041E+005	7.1747938E+004	8.8186289E+004	1.1368636E+005	-5.0868366E+001	8.400000000000000E+001
2.5119134E+005	7.7186719E+004	9.7267578E+004	1.2417234E+005	-5.1566231E+001	8.400000000000000E+001
1.9952144E+005	8.2947305E+004	1.0971043E+005	1.3753775E+005	-5.2908653E+001	8.400000000000000E+001
1.5848630E+005	8.7503563E+004	1.2601834E+005	1.5341934E+005	-5.5224983E+001	8.400000000000000E+001
1.2588864E+005	9.2958266E+004	1.4853781E+005	1.7522763E+005	-5.7960754E+001	8.400000000000000E+001
1.0001951E+005	9.8582344E+004	1.7745580E+005	2.0300009E+005	-6.0946434E+001	8.400000000000000E+001
7.9433578E+004	1.0487338E+005	2.1352566E+005	2.3788995E+005	-6.3841984E+001	8.400000000000000E+001
6.3095688E+004	1.1246210E+005	2.5884034E+005	2.8221631E+005	-6.6515800E+001	8.400000000000000E+001
5.0117172E+004	1.2236181E+005	3.1563056E+005	3.3851894E+005	-6.8809975E+001	8.400000000000000E+001
3.9814441E+004	1.3528500E+005	3.8599863E+005	4.0901953E+005	-7.0685432E+001	8.400000000000000E+001
3.1621082E+004	1.1315530E+005	4.9841444E+005	5.1109791E+005	-7.7208931E+001	8.400000000000000E+001
2.5117180E+004	1.2448856E+005	6.2287075E+005	6.3518925E+005	-7.8697639E+001	8.400000000000000E+001
1.9951164E+004	1.3850352E+005	7.7224475E+005	7.8456688E+005	-7.9832001E+001	8.400000000000000E+001
1.5849604E+004	1.6031227E+005	9.6561975E+005	9.7883681E+005	-8.0573730E+001	8.400000000000000E+001
1.2587890E+004	1.8916750E+005	1.1964499E+006	1.2113120E+006	-8.1015488E+001	8.400000000000000E+001
1.0019525E+004	2.4025041E+005	1.4977915E+006	1.5169376E+006	-8.0887207E+001	8.400000000000000E+001
8.0808101E+003	3.0886191E+005	1.8382520E+006	1.8640188E+006	-8.0462288E+001	8.400000000000000E+001
6.4205449E+003	4.0864597E+005	2.2744838E+006	2.3109020E+006	-7.9814598E+001	8.400000000000000E+001
5.0116030E+003	5.6271119E+005	2.8450270E+006	2.9001418E+006	-7.8812004E+001	8.400000000000000E+001
3.9812698E+003	1.2810725E+006	5.0482510E+006	5.2082610E+006	-7.5760872E+001	8.400000000000000E+001
3.1630396E+003	1.8235531E+006	6.1630320E+006	6.4271540E+006	-7.3517265E+001	8.400000000000000E+001
2.5124102E+003	2.6009615E+006	7.4382525E+006	7.8798860E+006	-7.0726608E+001	8.400000000000000E+001
1.9956379E+003	3.6569238E+006	8.8144300E+006	9.5429170E+006	-6.7467453E+001	8.400000000000000E+001
1.5844926E+003	5.0435060E+006	1.0259937E+007	1.1432553E+007	-6.3822525E+001	8.400000000000000E+001
1.2587904E+003	6.7749335E+006	1.1656873E+007	1.3482671E+007	-5.9834999E+001	8.400000000000000E+001
9.9968164E+002	8.8415880E+006	1.2929715E+007	1.5663691E+007	-5.5634926E+001	8.400000000000000E+001
7.9423932E+002	1.1084888E+007	1.4085478E+007	1.7924158E+007	-5.1798218E+001	8.400000000000000E+001
6.3100977E+002	1.3601989E+007	1.5098737E+007	2.0322056E+007	-4.7985283E+001	8.400000000000000E+001
5.0112231E+002	1.6371004E+007	1.5955970E+007	2.2860506E+007	-4.4264442E+001	8.400000000000000E+001
3.9808899E+002	1.9414044E+007	1.6554270E+007	2.5513702E+007	-4.0454079E+001	8.400000000000000E+001
3.1631589E+002	2.2578342E+007	1.6967128E+007	2.8242964E+007	-3.6924057E+001	8.400000000000000E+001
2.5120601E+002	2.6041490E+007	1.6776949E+007	3.0977818E+007	-3.2791222E+001	8.400000000000000E+001
1.9955261E+002	2.9509900E+007	1.5957476E+007	3.3548104E+007	-2.8402302E+001	8.400000000000000E+001
1.5852898E+002	3.2462082E+007	1.4589210E+007	3.5589772E+007	-2.4200251E+001	8.400000000000000E+001
1.2592673E+002	3.4980328E+007	1.2916269E+007	3.7288784E+007	-2.0266354E+001	8.400000000000000E+001
9.9968163E+001	3.6798248E+007	1.1058537E+007	3.8423980E+007	-1.6726471E+001	8.400000000000000E+001
7.9415733E+001	3.8185296E+007	9.4316150E+006	3.9332840E+007	-1.3874137E+001	8.400000000000000E+001
6.3082275E+001	4.0764800E+007	-2.7037698E+006	4.0854368E+007	3.7946470E+000	8.400000000000000E+001
5.0112232E+001	4.5586424E+007	-1.7358394E+005	4.5586756E+007	2.1816975E-001	8.400000000000000E+001
3.9808899E+001	4.4538276E+007	-9.2285656E+005	4.4547836E+007	1.1870289E+000	8.400000000000000E+001
3.1629576E+001	4.3320952E+007	-7.1263100E+005	4.3326812E+007	9.4243240E-001	8.400000000000000E+001
2.5120600E+001	4.2142856E+007	-1.4726196E+006	4.2168576E+007	2.0013018E+000	8.400000000000000E+001
1.9955261E+001	4.1600980E+007	-1.2500001E+006	4.1619756E+007	1.7210697E+000	8.400000000000000E+001
1.5846863E+001	4.0631736E+007	-1.1538299E+006	4.0648116E+007	1.6266059E+000	8.400000000000000E+001
1.2587234E+001	4.0373252E+007	-1.0541195E+006	4.0387012E+007	1.4956160E+000	8.400000000000000E+001
9.9968157E+000	4.0334968E+007	-9.9549319E+005	4.0347252E+007	1.4138100E+000	8.400000000000000E+001
7.9395618E+000	4.0328424E+007	-8.2633706E+005	4.0336888E+007	1.1738372E+000	8.400000000000000E+001
6.3131294E+000	4.0120620E+007	-8.6641694E+005	4.0129976E+007	1.2371274E+000	8.400000000000000E+001
5.0128322E+000	3.9918896E+007	-6.0466781E+005	3.9923476E+007	8.6781615E-001	8.400000000000000E+001
3.9819028E+000	3.9626116E+007	-5.1967306E+005	3.9629524E+007	7.5135714E-001	8.400000000000000E+001
3.1603944E+000	3.9571768E+007	-5.3721913E+005	3.9575416E+007	7.7778924E-001	8.400000000000000E+001
2.5108454E+000	3.8899268E+007	-5.6114938E+005	3.8903316E+007	8.2647473E-001	8.400000000000000E+001
1.9955261E+000	3.8917408E+007	-4.4518184E+005	3.8919956E+007	6.5538603E-001	8.400000000000000E+001
1.5840454E+000	3.8870208E+007	-2.4918545E+005	3.8871008E+007	3.6730132E-001	8.400000000000000E+001
1.2595726E+000	3.9156656E+007	-2.1400028E+005	3.9157240E+007	3.1313172E-001	8.400000000000000E+001
1.0004489E+000	3.9274564E+007	-4.7584066E+004	3.9274592E+007	6.9418080E-002	8.400000000000000E+001
1.0000193E+006	2.5579793E+004	6.5097590E+004	6.9942992E+004	-6.8547890E+001	8.500000000000000E+001
7.9432600E+005	3.7386180E+004	6.8107133E+004	7.7693680E+004	-6.1236210E+001	8.500000000000000E+001
6.3095688E+005	4.7543137E+004	7.1006281E+004	8.5453156E+004	-5.6195225E+001	8.500000000000000E+001
5.0119131E+005	5.6557129E+004	7.4277336E+004	9.3358617E+004	-5.2713200E+001	8.500000000000000E+001
3.9810538E+005	6.4166160E+004	7.8296227E+004	1.0123041E+005	-5.0664330E+001	8.500000000000000E+001
3.1623041E+005	6.9783500E+004	8.3575602E+004	1.0887891E+005	-5.0138977E+001	8.500000000000000E+001
2.5119134E+005	7.1915211E+004	9.1473336E+004	1.1635794E+005	-5.1826008E+001	8.500000000000000E+001
1.9952144E+005	7.6644578E+004	1.0399557E+005	1.2918773E+005	-5.3609840E+001	8.500000000000000E+001
1.5848630E+005	8.0874727E+004	1.2089875E+005	1.4545525E+005	-5.6219620E+001	8.500000000000000E+001
